City,Sector,Polygon,Center-Lat,Center-Lng,Area,Area-Type,Area-Unit,Price
Gurgaon,,,,,,,,
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,25777,Built-up ,Sq.Ft.,21.5 Lac
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,1500 to 11000,Built-up ,Sq.Ft.,1.13 Lac to 8.25 Lac
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,10,Plot ,Acres,20 Lac
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,7000,Built-up ,Sq.Ft.,5.25 Lac
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,3000 to 75000,Built-up ,Sq.Ft.,2.55 Lac to 63.75 Lac
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,26000,Plot ,Sq.Ft.,17 Lac
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,5000 to 80000,Plot ,Sq.Ft.,4.5 Lac to 72 Lac
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,25000 to 300000,Built-up ,Sq.Ft.,21.25 Lac to 2.55 Crore
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,20000 to 26000,Built-up ,Sq.Ft.,16 Lac to 20.8 Lac
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,8200,Built-up ,Sq.Ft.,6.56 Lac
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,5000 to 8000,Built-up ,Sq.Ft.,5 Lac to 8 Lac
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,500,Plot ,Sq. Yards,4.3 Lac
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,25500,Built-up ,Sq.Ft.,20.4 Lac
 ,Sector-39 Gurgaon,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,11000,Built-up ,Sq.Ft.,9.9 Lac
 ,Dhanwapur,"[{'lng': 77.05093189, 'lat': 28.44832217}, {'lng': 77.05100877, 'lat': 28.44703259}, {'lng': 77.05205095, 'lat': 28.4468484}, {'lng': 77.0520237, 'lat': 28.44645616}, {'lng': 77.05235359, 'lat': 28.446497}, {'lng': 77.05298519, 'lat': 28.44632208}, {'lng': 77.05351165, 'lat': 28.44672456}, {'lng': 77.05494066, 'lat': 28.44646646}, {'lng': 77.05583913, 'lat': 28.44621541}, {'lng': 77.05623275, 'lat': 28.44586121}, {'lng': 77.05668384, 'lat': 28.44517774}, {'lng': 77.05748591, 'lat': 28.44447561}, {'lng': 77.05863098, 'lat': 28.44439331}, {'lng': 77.06390401, 'lat': 28.44982303}, {'lng': 77.05852834, 'lat': 28.45398956}, {'lng': 77.05656932, 'lat': 28.45530114}, {'lng': 77.05046563, 'lat': 28.44868776}, {'lng': 77.05093189, 'lat': 28.44832217}]",28.4489007,77.0578855,10000 to 11000,Built-up ,Sq.Ft.,3.5 Lac to 3.85 Lac
 ,Sector-41 Gurgaon,"[{'lng': 77.06645032, 'lat': 28.45243651}, {'lng': 77.07163528, 'lat': 28.45813024}, {'lng': 77.06392018, 'lat': 28.46406436}, {'lng': 77.06286808, 'lat': 28.46286579}, {'lng': 77.06265537, 'lat': 28.46167813}, {'lng': 77.06256142, 'lat': 28.46063303}, {'lng': 77.06100223, 'lat': 28.46058277}, {'lng': 77.06102143, 'lat': 28.45839567}, {'lng': 77.06048537, 'lat': 28.45819583}, {'lng': 77.06014185, 'lat': 28.4582978}, {'lng': 77.05851106, 'lat': 28.45608013}, {'lng': 77.05859902, 'lat': 28.45587153}, {'lng': 77.05853124, 'lat': 28.45472697}, {'lng': 77.05865115, 'lat': 28.45433605}, {'lng': 77.05852753, 'lat': 28.45398403}, {'lng': 77.06390132, 'lat': 28.44982877}, {'lng': 77.06645032, 'lat': 28.45243651}]",28.4580615,77.0636419,439,Built-up ,Sq.Ft.,"25,000"
 ,South City 1,"[{'lng': 77.06645032, 'lat': 28.45243651}, {'lng': 77.07163528, 'lat': 28.45813024}, {'lng': 77.06392018, 'lat': 28.46406436}, {'lng': 77.06286808, 'lat': 28.46286579}, {'lng': 77.06265537, 'lat': 28.46167813}, {'lng': 77.06256142, 'lat': 28.46063303}, {'lng': 77.06100223, 'lat': 28.46058277}, {'lng': 77.06102143, 'lat': 28.45839567}, {'lng': 77.06048537, 'lat': 28.45819583}, {'lng': 77.06014185, 'lat': 28.4582978}, {'lng': 77.05851106, 'lat': 28.45608013}, {'lng': 77.05859902, 'lat': 28.45587153}, {'lng': 77.05853124, 'lat': 28.45472697}, {'lng': 77.05865115, 'lat': 28.45433605}, {'lng': 77.05852753, 'lat': 28.45398403}, {'lng': 77.06390132, 'lat': 28.44982877}, {'lng': 77.06645032, 'lat': 28.45243651}]",28.4580615,77.0636419,240,Plot ,Sq. Yards,"22,000"
 ,South City 1,"[{'lng': 77.06645032, 'lat': 28.45243651}, {'lng': 77.07163528, 'lat': 28.45813024}, {'lng': 77.06392018, 'lat': 28.46406436}, {'lng': 77.06286808, 'lat': 28.46286579}, {'lng': 77.06265537, 'lat': 28.46167813}, {'lng': 77.06256142, 'lat': 28.46063303}, {'lng': 77.06100223, 'lat': 28.46058277}, {'lng': 77.06102143, 'lat': 28.45839567}, {'lng': 77.06048537, 'lat': 28.45819583}, {'lng': 77.06014185, 'lat': 28.4582978}, {'lng': 77.05851106, 'lat': 28.45608013}, {'lng': 77.05859902, 'lat': 28.45587153}, {'lng': 77.05853124, 'lat': 28.45472697}, {'lng': 77.05865115, 'lat': 28.45433605}, {'lng': 77.05852753, 'lat': 28.45398403}, {'lng': 77.06390132, 'lat': 28.44982877}, {'lng': 77.06645032, 'lat': 28.45243651}]",28.4580615,77.0636419,250,Built-up ,Sq.Ft.,"25,000"
 ,South City 1,"[{'lng': 77.06645032, 'lat': 28.45243651}, {'lng': 77.07163528, 'lat': 28.45813024}, {'lng': 77.06392018, 'lat': 28.46406436}, {'lng': 77.06286808, 'lat': 28.46286579}, {'lng': 77.06265537, 'lat': 28.46167813}, {'lng': 77.06256142, 'lat': 28.46063303}, {'lng': 77.06100223, 'lat': 28.46058277}, {'lng': 77.06102143, 'lat': 28.45839567}, {'lng': 77.06048537, 'lat': 28.45819583}, {'lng': 77.06014185, 'lat': 28.4582978}, {'lng': 77.05851106, 'lat': 28.45608013}, {'lng': 77.05859902, 'lat': 28.45587153}, {'lng': 77.05853124, 'lat': 28.45472697}, {'lng': 77.05865115, 'lat': 28.45433605}, {'lng': 77.05852753, 'lat': 28.45398403}, {'lng': 77.06390132, 'lat': 28.44982877}, {'lng': 77.06645032, 'lat': 28.45243651}]",28.4580615,77.0636419,1000,Plot ,Sq. Yards,5 Lac
 ,South City 1,"[{'lng': 77.06645032, 'lat': 28.45243651}, {'lng': 77.07163528, 'lat': 28.45813024}, {'lng': 77.06392018, 'lat': 28.46406436}, {'lng': 77.06286808, 'lat': 28.46286579}, {'lng': 77.06265537, 'lat': 28.46167813}, {'lng': 77.06256142, 'lat': 28.46063303}, {'lng': 77.06100223, 'lat': 28.46058277}, {'lng': 77.06102143, 'lat': 28.45839567}, {'lng': 77.06048537, 'lat': 28.45819583}, {'lng': 77.06014185, 'lat': 28.4582978}, {'lng': 77.05851106, 'lat': 28.45608013}, {'lng': 77.05859902, 'lat': 28.45587153}, {'lng': 77.05853124, 'lat': 28.45472697}, {'lng': 77.05865115, 'lat': 28.45433605}, {'lng': 77.05852753, 'lat': 28.45398403}, {'lng': 77.06390132, 'lat': 28.44982877}, {'lng': 77.06645032, 'lat': 28.45243651}]",28.4580615,77.0636419,60,Plot ,Sq. Yards,9000
 ,South City 1,"[{'lng': 77.06645032, 'lat': 28.45243651}, {'lng': 77.07163528, 'lat': 28.45813024}, {'lng': 77.06392018, 'lat': 28.46406436}, {'lng': 77.06286808, 'lat': 28.46286579}, {'lng': 77.06265537, 'lat': 28.46167813}, {'lng': 77.06256142, 'lat': 28.46063303}, {'lng': 77.06100223, 'lat': 28.46058277}, {'lng': 77.06102143, 'lat': 28.45839567}, {'lng': 77.06048537, 'lat': 28.45819583}, {'lng': 77.06014185, 'lat': 28.4582978}, {'lng': 77.05851106, 'lat': 28.45608013}, {'lng': 77.05859902, 'lat': 28.45587153}, {'lng': 77.05853124, 'lat': 28.45472697}, {'lng': 77.05865115, 'lat': 28.45433605}, {'lng': 77.05852753, 'lat': 28.45398403}, {'lng': 77.06390132, 'lat': 28.44982877}, {'lng': 77.06645032, 'lat': 28.45243651}]",28.4580615,77.0636419,360,Plot ,Sq. Yards,2.7 Lac
 ,South City 1,"[{'lng': 77.06645032, 'lat': 28.45243651}, {'lng': 77.07163528, 'lat': 28.45813024}, {'lng': 77.06392018, 'lat': 28.46406436}, {'lng': 77.06286808, 'lat': 28.46286579}, {'lng': 77.06265537, 'lat': 28.46167813}, {'lng': 77.06256142, 'lat': 28.46063303}, {'lng': 77.06100223, 'lat': 28.46058277}, {'lng': 77.06102143, 'lat': 28.45839567}, {'lng': 77.06048537, 'lat': 28.45819583}, {'lng': 77.06014185, 'lat': 28.4582978}, {'lng': 77.05851106, 'lat': 28.45608013}, {'lng': 77.05859902, 'lat': 28.45587153}, {'lng': 77.05853124, 'lat': 28.45472697}, {'lng': 77.05865115, 'lat': 28.45433605}, {'lng': 77.05852753, 'lat': 28.45398403}, {'lng': 77.06390132, 'lat': 28.44982877}, {'lng': 77.06645032, 'lat': 28.45243651}]",28.4580615,77.0636419,2500 to 3000,Built-up ,Sq.Ft.,"35,000 to 42,000"
 ,South City 1,"[{'lng': 77.06645032, 'lat': 28.45243651}, {'lng': 77.07163528, 'lat': 28.45813024}, {'lng': 77.06392018, 'lat': 28.46406436}, {'lng': 77.06286808, 'lat': 28.46286579}, {'lng': 77.06265537, 'lat': 28.46167813}, {'lng': 77.06256142, 'lat': 28.46063303}, {'lng': 77.06100223, 'lat': 28.46058277}, {'lng': 77.06102143, 'lat': 28.45839567}, {'lng': 77.06048537, 'lat': 28.45819583}, {'lng': 77.06014185, 'lat': 28.4582978}, {'lng': 77.05851106, 'lat': 28.45608013}, {'lng': 77.05859902, 'lat': 28.45587153}, {'lng': 77.05853124, 'lat': 28.45472697}, {'lng': 77.05865115, 'lat': 28.45433605}, {'lng': 77.05852753, 'lat': 28.45398403}, {'lng': 77.06390132, 'lat': 28.44982877}, {'lng': 77.06645032, 'lat': 28.45243651}]",28.4580615,77.0636419,2700,Plot ,Sq.Ft.,"45,000"
 ,South City 1,"[{'lng': 77.06645032, 'lat': 28.45243651}, {'lng': 77.07163528, 'lat': 28.45813024}, {'lng': 77.06392018, 'lat': 28.46406436}, {'lng': 77.06286808, 'lat': 28.46286579}, {'lng': 77.06265537, 'lat': 28.46167813}, {'lng': 77.06256142, 'lat': 28.46063303}, {'lng': 77.06100223, 'lat': 28.46058277}, {'lng': 77.06102143, 'lat': 28.45839567}, {'lng': 77.06048537, 'lat': 28.45819583}, {'lng': 77.06014185, 'lat': 28.4582978}, {'lng': 77.05851106, 'lat': 28.45608013}, {'lng': 77.05859902, 'lat': 28.45587153}, {'lng': 77.05853124, 'lat': 28.45472697}, {'lng': 77.05865115, 'lat': 28.45433605}, {'lng': 77.05852753, 'lat': 28.45398403}, {'lng': 77.06390132, 'lat': 28.44982877}, {'lng': 77.06645032, 'lat': 28.45243651}]",28.4580615,77.0636419,10000 to 12000,Built-up ,Sq.Ft.,4.3 Lac to 5.16 Lac
 ,South City,"[{'lng': 77.06645032, 'lat': 28.45243651}, {'lng': 77.07163528, 'lat': 28.45813024}, {'lng': 77.06392018, 'lat': 28.46406436}, {'lng': 77.06286808, 'lat': 28.46286579}, {'lng': 77.06265537, 'lat': 28.46167813}, {'lng': 77.06256142, 'lat': 28.46063303}, {'lng': 77.06100223, 'lat': 28.46058277}, {'lng': 77.06102143, 'lat': 28.45839567}, {'lng': 77.06048537, 'lat': 28.45819583}, {'lng': 77.06014185, 'lat': 28.4582978}, {'lng': 77.05851106, 'lat': 28.45608013}, {'lng': 77.05859902, 'lat': 28.45587153}, {'lng': 77.05853124, 'lat': 28.45472697}, {'lng': 77.05865115, 'lat': 28.45433605}, {'lng': 77.05852753, 'lat': 28.45398403}, {'lng': 77.06390132, 'lat': 28.44982877}, {'lng': 77.06645032, 'lat': 28.45243651}]",28.4580615,77.0636419,2000,Built-up ,Sq.Ft.,"20,000"
 ,Sector-30 Gurgaon,"[{'lng': 77.06645032, 'lat': 28.45243651}, {'lng': 77.07163528, 'lat': 28.45813024}, {'lng': 77.06392018, 'lat': 28.46406436}, {'lng': 77.06286808, 'lat': 28.46286579}, {'lng': 77.06265537, 'lat': 28.46167813}, {'lng': 77.06256142, 'lat': 28.46063303}, {'lng': 77.06100223, 'lat': 28.46058277}, {'lng': 77.06102143, 'lat': 28.45839567}, {'lng': 77.06048537, 'lat': 28.45819583}, {'lng': 77.06014185, 'lat': 28.4582978}, {'lng': 77.05851106, 'lat': 28.45608013}, {'lng': 77.05859902, 'lat': 28.45587153}, {'lng': 77.05853124, 'lat': 28.45472697}, {'lng': 77.05865115, 'lat': 28.45433605}, {'lng': 77.05852753, 'lat': 28.45398403}, {'lng': 77.06390132, 'lat': 28.44982877}, {'lng': 77.06645032, 'lat': 28.45243651}]",28.4580615,77.0636419,1500,Built-up ,Sq.Ft.,2.13 Lac
 ,Sector-30 Gurgaon,"[{'lng': 77.06645032, 'lat': 28.45243651}, {'lng': 77.07163528, 'lat': 28.45813024}, {'lng': 77.06392018, 'lat': 28.46406436}, {'lng': 77.06286808, 'lat': 28.46286579}, {'lng': 77.06265537, 'lat': 28.46167813}, {'lng': 77.06256142, 'lat': 28.46063303}, {'lng': 77.06100223, 'lat': 28.46058277}, {'lng': 77.06102143, 'lat': 28.45839567}, {'lng': 77.06048537, 'lat': 28.45819583}, {'lng': 77.06014185, 'lat': 28.4582978}, {'lng': 77.05851106, 'lat': 28.45608013}, {'lng': 77.05859902, 'lat': 28.45587153}, {'lng': 77.05853124, 'lat': 28.45472697}, {'lng': 77.05865115, 'lat': 28.45433605}, {'lng': 77.05852753, 'lat': 28.45398403}, {'lng': 77.06390132, 'lat': 28.44982877}, {'lng': 77.06645032, 'lat': 28.45243651}]",28.4580615,77.0636419,3450,Built-up ,Sq.Ft.,3.45 Lac
 ,Sector-41 Gurgaon,"[{'lng': 77.06645032, 'lat': 28.45243651}, {'lng': 77.07163528, 'lat': 28.45813024}, {'lng': 77.06392018, 'lat': 28.46406436}, {'lng': 77.06286808, 'lat': 28.46286579}, {'lng': 77.06265537, 'lat': 28.46167813}, {'lng': 77.06256142, 'lat': 28.46063303}, {'lng': 77.06100223, 'lat': 28.46058277}, {'lng': 77.06102143, 'lat': 28.45839567}, {'lng': 77.06048537, 'lat': 28.45819583}, {'lng': 77.06014185, 'lat': 28.4582978}, {'lng': 77.05851106, 'lat': 28.45608013}, {'lng': 77.05859902, 'lat': 28.45587153}, {'lng': 77.05853124, 'lat': 28.45472697}, {'lng': 77.05865115, 'lat': 28.45433605}, {'lng': 77.05852753, 'lat': 28.45398403}, {'lng': 77.06390132, 'lat': 28.44982877}, {'lng': 77.06645032, 'lat': 28.45243651}]",28.4580615,77.0636419,2500 to 35000,Plot ,Sq.Ft.,2.5 Lac to 35 Lac
